Place_Id,Tourist_Id,Rating
88,146,4.9
88,147,4.1
88,148,3.3
88,149,3.9
88,150,5.0
88,151,3.7
88,152,3.5
88,153,4.8
88,154,4.9
88,155,3.0
88,156,3.0
88,157,3.7
88,158,3.2
88,159,3.8
88,160,3.4
89,161,4.5
89,162,3.5
89,163,4.8
89,164,4.7
89,165,4.1
89,166,3.1
89,167,4.7
89,168,3.5
89,169,3.2
89,170,3.0
89,171,4.4
89,172,3.7
89,173,3.3
89,174,4.0
89,175,3.9
89,176,4.1
89,177,4.1
89,178,4.2
89,179,4.0
89,180,3.6
90,181,3.8
90,182,3.2
90,183,3.8
90,184,4.5
90,185,4.6
90,186,4.4
90,187,4.6
90,188,4.1
90,189,4.1
90,190,4.1
90,191,3.6
90,192,4.2
90,193,3.5
90,194,3.3
90,195,5.0
90,196,4.8
90,197,4.7
90,198,3.0
90,199,3.2
90,200,4.0
91,201,3.3
91,202,4.9
91,203,3.0
91,204,4.7
91,205,4.4
91,206,3.8
91,207,3.7
91,208,3.4
91,209,4.8
91,210,4.8
91,211,4.6
91,212,3.7
91,213,3.3
91,214,3.1
91,215,4.9
91,216,3.1
91,217,3.2
91,218,4.8
91,219,3.6
91,220,4.4
92,221,4.2
92,222,3.9
92,223,4.8
92,224,4.2
92,225,3.6
92,226,3.4
92,227,3.8
92,228,3.3
92,229,4.1
92,230,4.8
92,231,4.1
92,232,4.0
92,233,4.4
92,234,3.1
92,235,4.5
92,236,4.1
92,237,4.0
92,238,4.2
92,239,4.7
92,240,4.0
93,241,3.6
93,242,4.5
93,243,3.9
93,244,4.2
93,245,4.8
93,246,4.5
93,247,3.2
93,248,4.4
93,249,4.0
93,250,4.8
93,251,3.9
93,252,4.9
93,253,3.4
93,254,3.2
93,255,3.4
93,256,4.2
93,257,3.2
93,258,4.4
93,259,3.3
93,260,3.5
94,261,4.7
94,262,3.6
94,263,4.3
94,264,3.0
94,265,4.5
94,266,3.8
94,267,4.4
94,268,3.8
94,269,4.9
94,270,4.4
94,271,3.3
94,272,3.7
94,273,3.1
94,274,3.3
94,275,3.2
94,276,4.6
94,277,3.6
94,278,4.7
94,279,4.9
94,280,3.1
95,281,5.0
95,282,5.0
95,283,5.0
95,284,3.5
95,285,5.0
95,286,5.0
95,287,4.5
95,288,5.0
95,289,5.0
95,290,5.0
95,291,5.0
95,292,4.3
95,293,4.1
95,294,5.0
95,295,5.0
95,296,4.8
95,297,4.8
95,298,5.0
95,299,4.9
95,300,5.0
96,301,3.3
96,302,3.8
96,303,4.1
96,304,3.3
96,305,3.2
96,306,3.2
96,307,4.0
96,308,4.1
96,309,4.0
96,310,3.2
96,311,3.6
96,312,3.2
96,313,3.9
96,314,4.0
96,315,3.3
96,316,3.5
96,317,4.6
96,318,4.2
96,319,3.8
96,320,3.6
97,1,3.6
97,2,4.0
97,3,4.1
97,4,4.1
97,5,3.2
97,6,3.9
97,7,3.8
97,8,4.3
97,9,4.1
97,10,4.5
97,11,4.7
97,12,3.6
97,13,4.6
97,14,3.8
97,15,3.7
97,16,4.4
97,17,3.2
97,18,3.7
97,19,4.2
97,20,3.5
98,21,3.2
98,22,3.8
98,23,3.1
98,24,3.7
98,25,4.9
98,26,3.6
98,27,4.7
98,28,3.2
98,29,3.4
98,30,3.3
98,31,4.3
98,32,4.1
98,33,3.4
98,34,3.9
98,35,3.7
98,36,4.5
98,37,4.1
98,38,3.9
98,39,4.1
98,40,3.4
99,41,4.2
99,42,3.9
99,43,4.4
99,44,3.5
99,45,4.7
99,46,4.4
99,47,3.8
99,48,3.7
99,49,4.9
99,50,4.0
99,51,3.7
99,52,3.9
99,53,4.9
99,54,4.1
99,55,4.6
99,56,4.5
99,57,3.4
99,58,3.1
99,59,3.3
99,60,4.7
100,61,3.3
100,62,4.0
100,63,4.4
100,64,4.8
100,65,3.7
100,66,3.4
100,67,3.6
100,68,3.7
100,69,4.7
100,70,3.3
100,71,4.4
100,72,3.1
100,73,4.4
100,74,4.6
100,75,4.2
100,76,4.9
100,77,4.5
100,78,4.7
100,79,3.6
100,80,3.6
101,81,3.2
101,82,4.2
101,83,4.4
101,84,3.8
101,85,4.2
101,86,3.8
101,87,3.1
101,88,3.1
101,89,3.2
101,90,3.3
101,91,4.2
101,92,3.1
101,93,3.1
101,94,3.9
101,95,4.3
101,96,4.0
101,97,4.5
101,98,3.5
101,99,3.3
101,100,4.1
102,101,4.3
102,102,4.3
102,103,3.3
102,104,3.3
102,105,5.0
102,106,4.7
102,107,4.5
102,108,3.0
102,109,4.9
102,110,4.2
102,111,3.9
102,112,3.5
102,113,3.8
102,114,4.9
102,115,4.1
102,116,3.1
102,117,3.1
102,118,4.4
102,119,4.6
102,120,3.8
103,121,3.7
103,122,4.5
103,123,3.7
103,124,4.7
103,125,3.9
103,126,3.8
103,127,4.8
103,128,3.3
103,129,4.6
103,130,4.4
103,131,3.4
103,132,3.2
103,133,4.5
103,134,4.9
103,135,3.7
103,136,3.1
103,137,4.3
103,138,4.4
103,139,4.2
103,140,3.4
104,141,3.0
104,142,3.5
104,143,4.2
104,144,3.8
104,145,3.1
104,146,3.0
104,147,3.6
104,148,4.2
104,149,3.9
104,150,3.8
104,151,4.7
104,152,5.0
104,153,3.7
104,154,4.1
104,155,4.1
104,156,4.9
104,157,3.4
104,158,4.2
104,159,4.7
104,160,4.4
105,161,4.8
105,162,3.1
105,163,3.9
105,164,4.8
105,165,4.1
105,166,4.8
105,167,4.5
105,168,3.9
105,169,4.1
105,170,3.2
105,171,3.7
105,172,3.5
105,173,3.2
105,174,5.0
105,175,3.9
105,176,3.9
105,177,4.8
105,178,3.7
105,179,4.6
105,180,4.2
106,181,3.9
106,182,3.1
106,183,4.8
106,184,4.6
106,185,4.3
106,186,4.0
106,187,4.6
106,188,3.8
106,189,4.1
106,190,4.6
106,191,3.8
106,192,3.3
106,193,3.1
106,194,4.9
106,195,4.5
106,196,4.4
106,197,3.1
106,198,3.6
106,199,3.8
106,200,3.7
107,201,3.4
107,202,4.5
107,203,5.0
107,204,4.1
107,205,3.8
107,206,4.3
107,207,4.0
107,208,3.3
107,209,4.8
107,210,3.7
107,211,4.2
107,212,3.5
107,213,4.7
107,214,3.5
107,215,3.8
107,216,3.2
107,217,4.5
107,218,3.8
107,219,4.8
107,220,4.4
108,221,4.9
108,222,3.8
108,223,3.4
108,224,4.6
108,225,4.2
108,226,4.6
108,227,3.7
108,228,4.0
108,229,3.5
108,230,3.8
108,231,3.3
108,232,4.5
108,233,3.9
108,234,4.2
108,235,3.8
108,236,4.0
108,237,3.6
108,238,4.8
108,239,3.9
108,240,3.2
109,241,4.6
109,242,3.7
109,243,4.2
109,244,4.5
109,245,3.0
109,246,4.7
109,247,4.9
109,248,4.7
109,249,4.0
109,250,3.6
109,251,3.6
109,252,3.8
109,253,3.8
109,254,4.4
109,255,3.6
109,256,3.3
109,257,3.9
109,258,3.3
109,259,4.6
109,260,4.6
110,261,4.1
110,262,4.9
110,263,3.3
110,264,4.0
110,265,4.4
110,266,3.4
110,267,3.3
110,268,4.9
110,269,3.0
110,270,4.6
110,271,4.7
110,272,3.1
110,273,3.8
110,274,3.6
110,275,4.5
110,276,3.8
110,277,4.7
110,278,3.6
110,279,3.4
110,280,4.1
111,281,4.6
111,282,4.4
111,283,3.4
111,284,3.2
111,285,4.4
111,286,4.4
111,287,3.7
111,288,4.5
111,289,4.6
111,290,4.0
111,291,3.2
111,292,4.3
111,293,3.9
111,294,4.9
111,295,3.4
111,296,3.4
111,297,5.0
111,298,4.6
111,299,3.1
111,300,3.1
112,301,3.0
112,302,3.6
112,303,3.1
112,304,4.3
112,305,3.5
112,306,3.8
112,307,4.9
112,308,4.3
112,309,3.4
112,310,3.8
112,311,3.9
112,312,3.7
112,313,3.8
112,314,4.8
112,315,3.7
112,316,4.5
112,317,4.9
112,318,4.6
112,319,3.8
112,320,4.7
113,1,3.0
113,2,4.3
113,3,4.7
113,4,4.5
113,5,3.2
113,6,3.8
113,7,4.6
113,8,3.0
113,9,4.9
113,10,4.2
113,11,3.8
113,12,4.3
113,13,4.0
113,14,4.4
113,15,4.6
113,16,4.7
113,17,3.9
113,18,3.3
113,19,3.9
113,20,3.2
114,21,3.0
114,22,3.1
114,23,3.4
114,24,4.1
114,25,4.1
114,26,4.7
114,27,3.7
114,28,3.2
114,29,3.6
114,30,4.6
114,31,3.8
114,32,3.1
114,33,4.6
114,34,3.2
114,35,3.7
114,36,3.6
114,37,4.4
114,38,4.1
114,39,3.3
114,40,4.1
115,41,4.7
115,42,3.2
115,43,4.9
115,44,3.9
115,45,4.9
115,46,3.7
115,47,4.9
115,48,3.3
115,49,3.8
115,50,3.6
115,51,3.2
115,52,4.1
115,53,4.0
115,54,4.3
115,55,4.9
115,56,4.5
115,57,4.4
115,58,4.5
115,59,4.0
115,60,3.2
116,61,4.1
116,62,3.5
116,63,3.3
116,64,4.1
116,65,3.7
116,66,3.2
116,67,4.8
116,68,3.2
116,69,3.9
116,70,3.6
116,71,3.4
116,72,3.1
116,73,4.5
116,74,4.6
116,75,3.9
116,76,4.6
116,77,4.9
116,78,3.6
116,79,4.2
116,80,4.4
117,81,4.1
117,82,3.7
117,83,4.1
117,84,3.5
117,85,3.9
117,86,4.2
117,87,4.7
117,88,3.6
117,89,4.1
117,90,4.4
117,91,3.5
117,92,4.2
117,93,3.9
117,94,4.6
117,95,4.4
117,96,3.6
117,97,4.4
117,98,4.9
117,99,4.2
117,100,4.8
118,101,3.1
118,102,3.3
118,103,4.1
118,104,3.6
118,105,3.2
118,106,4.3
118,107,4.4
118,108,3.9
118,109,5.0
118,110,4.4
118,111,3.5
118,112,4.2
118,113,4.2
118,114,4.3
118,115,3.7
118,116,3.2
118,117,4.7
118,118,3.3
118,119,3.7
118,120,4.3
119,121,4.4
119,122,5.0
119,123,3.8
119,124,3.5
119,125,3.4
119,126,3.5
119,127,4.0
119,128,4.9
119,129,4.1
119,130,4.4
119,131,3.7
119,132,3.9
119,133,3.9
119,134,4.9
119,135,3.5
119,136,3.0
119,137,4.4
119,138,3.9
119,139,4.3
119,140,4.5
120,141,3.8
120,142,4.6
120,143,3.0
120,144,4.2
120,145,3.3
120,146,4.8
120,147,3.8
120,148,4.5
120,149,3.8
120,150,4.5
120,151,3.2
120,152,3.7
120,153,3.9
120,154,4.1
120,155,3.9
120,156,4.1
120,157,4.8
120,158,4.3
120,159,4.5
120,160,3.9
121,161,4.8
121,162,3.7
121,163,4.4
121,164,4.0
121,165,4.7
121,166,4.1
121,167,3.0
121,168,3.5
121,169,4.0
121,170,4.3
121,171,4.6
121,172,4.1
121,173,3.2
121,174,3.3
121,175,3.5
121,176,4.8
121,177,3.8
121,178,3.0
121,179,3.4
121,180,4.1
122,181,3.9
122,182,4.1
122,183,3.9
122,184,4.2
122,185,3.5
122,186,3.0
122,187,3.7
122,188,3.4
122,189,3.4
122,190,3.5
122,191,4.0
122,192,4.1
122,193,3.3
122,194,4.1
122,195,3.3
122,196,4.8
122,197,4.6
122,198,4.4
122,199,4.7
122,200,3.7
123,201,3.1
123,202,4.2
123,203,3.4
123,204,5.0
123,205,4.3
123,206,4.5
123,207,3.0
123,208,4.0
123,209,4.3
123,210,3.8
123,211,4.2
123,212,4.3
123,213,3.2
123,214,4.8
123,215,3.6
123,216,3.6
123,217,4.3
123,218,3.6
123,219,5.0
123,220,4.3
124,221,5.0
124,222,5.0
124,223,5.0
124,224,5.0
124,225,5.0
124,226,5.0
124,227,5.0
124,228,5.0
124,229,5.0
124,230,5.0
124,231,5.0
124,232,5.0
124,233,5.0
124,234,4.7
124,235,3.8
124,236,4.0
124,237,4.4
124,238,4.0
124,239,4.1
124,240,3.3
125,241,4.7
125,242,3.4
125,243,3.8
125,244,3.3
125,245,3.4
125,246,3.8
125,247,3.4
125,248,4.7
125,249,3.9
125,250,4.0
125,251,3.3
125,252,3.3
125,253,4.8
125,254,3.4
125,255,3.9
125,256,4.3
125,257,3.8
125,258,4.9
125,259,4.3
125,260,4.0
126,261,4.1
126,262,3.4
126,263,3.7
126,264,4.5
126,265,4.1
126,266,3.6
126,267,3.5
126,268,4.4
126,269,3.1
126,270,4.2
126,271,4.0
126,272,4.3
126,273,3.1
126,274,4.2
126,275,4.3
126,276,3.5
126,277,3.5
126,278,3.5
126,279,4.3
126,280,3.5
127,281,4.1
127,282,3.5
127,283,4.4
127,284,3.8
127,285,4.8
127,286,4.7
127,287,4.2
127,288,4.8
127,289,4.1
127,290,4.7
127,291,3.2
127,292,4.8
127,293,3.2
127,294,4.9
127,295,4.8
127,296,3.6
127,297,4.1
127,298,4.5
127,299,4.6
127,300,4.8
128,301,4.1
128,302,3.7
128,303,4.6
128,304,4.7
128,305,3.1
128,306,3.9
128,307,4.3
128,308,3.5
128,309,3.2
128,310,4.3
128,311,4.3
128,312,4.7
128,313,3.6
128,314,3.6
128,315,4.1
128,316,4.2
128,317,3.9
128,318,3.2
128,319,3.9
128,320,4.0
129,1,3.6
129,2,4.8
129,3,3.1
129,4,3.7
129,5,3.6
129,6,4.5
129,7,4.4
129,8,4.4
129,9,3.2
129,10,4.5
129,11,4.8
129,12,4.1
129,13,3.1
129,14,3.4
129,15,3.7
129,16,4.7
129,17,4.2
129,18,4.8
129,19,3.0
129,20,4.2
130,21,3.4
130,22,5.0
130,23,4.7
130,24,4.5
130,25,3.1
130,26,4.5
130,27,4.0
130,28,4.4
130,29,4.5
130,30,3.7
130,31,4.1
130,32,4.0
130,33,4.3
130,34,3.5
130,35,3.7
130,36,4.0
130,37,3.4
130,38,3.5
130,39,4.8
130,40,3.1
131,41,4.1
131,42,5.0
131,43,4.6
131,44,4.2
131,45,3.2
131,46,4.5
131,47,3.2
131,48,4.3
131,49,3.7
131,50,4.0
131,51,3.7
131,52,3.7
131,53,3.2
131,54,3.3
131,55,3.8
131,56,4.9
131,57,4.5
131,58,3.3
131,59,3.1
131,60,3.2
132,61,4.0
132,62,3.7
132,63,4.3
132,64,3.2
132,65,3.5
132,66,4.6
132,67,4.7
132,68,4.2
132,69,3.9
132,70,3.6
132,71,3.3
132,72,3.2
132,73,4.6
132,74,4.7
132,75,4.0
132,76,3.4
132,77,3.0
132,78,4.5
132,79,3.4
132,80,3.3
133,81,3.2
133,82,4.7
133,83,4.8
133,84,3.5
133,85,3.2
133,86,3.4
133,87,3.5
133,88,3.9
133,89,3.6
133,90,3.4
133,91,4.3
133,92,3.8
133,93,4.7
133,94,4.3
133,95,4.7
133,96,4.2
133,97,4.1
133,98,3.4
133,99,3.9
133,100,4.1
134,101,4.1
134,102,4.0
134,103,4.9
134,104,5.0
134,105,4.2
134,106,3.6
134,107,4.2
134,108,4.4
134,109,4.0
134,110,4.2
134,111,4.8
134,112,4.2
134,113,4.8
134,114,4.7
134,115,3.9
134,116,3.8
134,117,4.9
134,118,3.8
134,119,3.7
134,120,4.0
135,121,4.9
135,122,3.1
135,123,4.8
135,124,4.5
135,125,3.7
135,126,3.4
135,127,3.6
135,128,4.8
135,129,3.7
135,130,3.6
135,131,4.4
135,132,4.5
135,133,4.0
135,134,3.2
135,135,3.7
135,136,4.9
135,137,3.1
135,138,4.3
135,139,4.6
135,140,4.3
136,141,3.4
136,142,3.6
136,143,3.8
136,144,3.5
136,145,3.4
136,146,3.3
136,147,4.5
136,148,4.6
136,149,4.0
136,150,3.3
136,151,3.4
136,152,4.1
136,153,3.5
136,154,3.3
136,155,4.5
136,156,4.1
136,157,3.4
136,158,3.1
136,159,4.1
136,160,3.6
137,161,3.7
137,162,3.6
137,163,3.6
137,164,3.8
137,165,4.4
137,166,5.0
137,167,4.8
137,168,4.2
137,169,4.2
137,170,4.3
137,171,4.3
137,172,3.6
137,173,4.6
137,174,4.4
137,175,4.7
137,176,3.1
137,177,4.6
137,178,3.2
137,179,4.8
137,180,4.2
138,181,4.5
138,182,3.4
138,183,3.3
138,184,3.6
138,185,3.6
138,186,3.7
138,187,3.5
138,188,3.2
138,189,3.7
138,190,3.6
138,191,4.0
138,192,4.6
138,193,3.5
138,194,3.7
138,195,4.4
138,196,3.4
138,197,3.4
138,198,4.2
138,199,5.0
138,200,3.4
139,201,3.9
139,202,4.7
139,203,3.8
139,204,4.9
139,205,3.8
139,206,3.1
139,207,4.6
139,208,4.2
139,209,4.7
139,210,3.7
139,211,3.9
139,212,3.6
139,213,3.2
139,214,4.6
139,215,4.6
139,216,4.5
139,217,4.9
139,218,4.0
139,219,3.7
139,220,4.6
140,221,3.8
140,222,4.8
140,223,3.3
140,224,3.8
140,225,4.4
140,226,3.2
140,227,3.0
140,228,3.7
140,229,4.1
140,230,3.3
140,231,3.8
140,232,3.4
140,233,4.0
140,234,3.4
140,235,3.3
140,236,4.4
140,237,4.2
140,238,3.8
140,239,3.8
140,240,3.5
141,241,3.8
141,242,3.3
141,243,3.2
141,244,4.3
141,245,4.4
141,246,4.9
141,247,3.5
141,248,4.7
141,249,3.5
141,250,4.1
141,251,4.9
141,252,3.5
141,253,3.8
141,254,4.8
141,255,4.4
141,256,4.8
141,257,4.2
141,258,4.4
141,259,3.8
141,260,4.0
142,261,3.5
142,262,3.1
142,263,3.0
142,264,3.5
142,265,4.0
142,266,3.1
142,267,4.4
142,268,4.2
142,269,3.5
142,270,4.7
142,271,3.6
142,272,3.8
142,273,4.6
142,274,4.9
142,275,5.0
142,276,4.5
142,277,4.4
142,278,4.9
142,279,4.8
142,280,3.7
143,281,4.8
143,282,3.0
143,283,3.6
143,284,3.2
143,285,4.0
143,286,3.6
143,287,4.1
143,288,5.0
143,289,4.5
143,290,4.4
143,291,4.0
143,292,4.4
143,293,3.3
143,294,4.4
143,295,4.5
143,296,3.1
143,297,3.5
143,298,4.8
143,299,3.8
143,300,4.2
144,301,4.5
144,302,3.8
144,303,4.8
144,304,3.4
144,305,3.5
144,306,4.1
144,307,3.2
144,308,3.1
144,309,4.1
144,310,5.0
144,311,4.9
144,312,3.8
144,313,3.1
144,314,3.6
144,315,4.0
144,316,3.8
144,317,3.8
144,318,5.0
144,319,3.0
144,320,3.1
145,1,4.9
145,2,4.1
145,3,4.5
145,4,4.4
145,5,3.2
145,6,3.9
145,7,3.2
145,8,3.3
145,9,3.4
145,10,4.5
145,11,4.4
145,12,3.0
145,13,3.3
145,14,4.6
145,15,4.1
145,16,4.1
145,17,3.6
145,18,4.9
145,19,4.1
145,20,3.6
146,21,4.0
146,22,4.2
146,23,5.0
146,24,3.6
146,25,3.0
146,26,4.6
146,27,4.2
146,28,4.7
146,29,3.9
146,30,3.3
146,31,3.7
146,32,4.0
146,33,3.8
146,34,4.8
146,35,4.5
146,36,3.5
146,37,3.4
146,38,3.3
146,39,4.6
146,40,3.6
147,41,4.1
147,42,3.5
147,43,4.9
147,44,3.2
147,45,4.4
147,46,3.8
147,47,3.3
147,48,4.9
147,49,3.8
147,50,3.2
147,51,3.6
147,52,3.6
147,53,4.8
147,54,4.6
147,55,3.4
147,56,3.1
147,57,3.0
147,58,3.6
147,59,4.5
147,60,3.5
148,61,4.7
148,62,3.4
148,63,4.3
148,64,3.4
148,65,3.1
148,66,3.8
148,67,3.5
148,68,3.2
148,69,3.4
148,70,4.0
148,71,3.0
148,72,4.6
148,73,3.8
148,74,3.1
148,75,4.9
148,76,4.6
148,77,4.0
148,78,4.4
148,79,3.1
148,80,3.5
149,81,3.3
149,82,3.7
149,83,3.3
149,84,4.1
149,85,3.6
149,86,4.1
149,87,4.1
149,88,4.1
149,89,4.0
149,90,4.5
149,91,4.6
149,92,3.9
149,93,4.6
149,94,4.9
149,95,3.7
149,96,4.5
149,97,4.5
149,98,4.2
149,99,3.7
149,100,4.2
150,101,4.5
150,102,4.6
150,103,4.6
150,104,4.1
150,105,3.1
150,106,3.4
150,107,3.9
150,108,4.3
150,109,4.1
150,110,3.1
150,111,4.5
150,112,4.5
150,113,3.5
150,114,4.7
150,115,4.9
150,116,4.5
150,117,3.6
150,118,4.6
150,119,4.1
150,120,4.7
151,121,3.1
151,122,4.8
151,123,4.4
151,124,4.3
151,125,4.1
151,126,4.1
151,127,4.5
151,128,3.1
151,129,3.7
151,130,3.2
151,131,3.3
151,132,4.8
151,133,3.9
151,134,3.7
151,135,3.1
151,136,4.8
151,137,3.1
151,138,3.9
151,139,3.7
151,140,3.7
152,141,5.0
152,142,4.2
152,143,4.7
152,144,3.9
152,145,3.9
152,146,3.3
152,147,4.7
152,148,4.5
152,149,4.6
152,150,3.8
152,151,3.0
152,152,4.4
152,153,3.5
152,154,3.7
152,155,4.8
152,156,4.5
152,157,3.8
152,158,3.0
152,159,3.9
152,160,4.4
153,161,3.1
153,162,4.5
153,163,3.4
153,164,3.3
153,165,3.6
153,166,4.4
153,167,4.6
153,168,3.5
153,169,3.7
153,170,4.6
153,171,4.3
153,172,4.4
153,173,4.8
153,174,3.1
153,175,4.2
153,176,4.9
153,177,4.3
153,178,4.3
153,179,4.9
153,180,3.5
154,181,4.8
154,182,4.2
154,183,4.0
154,184,3.8
154,185,4.4
154,186,4.3
154,187,3.7
154,188,5.0
154,189,3.7
154,190,3.3
154,191,4.7
154,192,4.2
154,193,3.7
154,194,4.9
154,195,3.0
154,196,4.4
154,197,3.8
154,198,3.7
154,199,3.6
154,200,4.0
155,201,4.6
155,202,3.1
155,203,4.5
155,204,3.8
155,205,3.8
155,206,4.8
155,207,4.0
155,208,4.6
155,209,3.3
155,210,4.8
155,211,3.8
155,212,3.1
155,213,3.5
155,214,3.4
155,215,5.0
155,216,3.2
155,217,4.5
155,218,3.5
155,219,4.7
155,220,5.0
156,221,3.8
156,222,3.8
156,223,3.7
156,224,4.9
156,225,3.1
156,226,3.1
156,227,3.2
156,228,4.0
156,229,3.0
156,230,4.8
156,231,3.0
156,232,4.8
156,233,3.4
156,234,3.0
156,235,4.0
156,236,3.1
156,237,4.2
156,238,3.2
156,239,4.0
156,240,4.3
157,241,4.2
157,242,4.0
157,243,3.6
157,244,3.1
157,245,4.9
157,246,3.4
157,247,5.0
157,248,4.8
157,249,4.0
157,250,3.1
157,251,4.1
157,252,3.8
157,253,4.0
157,254,4.9
157,255,3.6
157,256,4.9
157,257,4.0
157,258,3.2
157,259,3.8
157,260,4.8
158,261,4.2
158,262,3.5
158,263,3.4
158,264,4.8
158,265,3.4
158,266,4.9
158,267,3.2
158,268,4.9
158,269,4.2
158,270,5.0
158,271,3.2
158,272,3.1
158,273,4.7
158,274,3.1
158,275,3.5
158,276,4.9
158,277,3.1
158,278,4.2
158,279,4.8
158,280,3.2
159,281,3.7
159,282,4.3
159,283,4.4
159,284,3.2
159,285,3.1
159,286,3.0
159,287,4.4
159,288,3.5
159,289,3.6
159,290,4.7
159,291,4.9
159,292,3.1
159,293,3.5
159,294,4.2
159,295,4.8
159,296,3.9
159,297,3.6
159,298,3.0
159,299,4.8
159,300,3.7
160,301,3.8
160,302,4.8
160,303,5.0
160,304,4.1
160,305,4.4
160,306,3.9
160,307,4.9
160,308,4.8
160,309,3.4
160,310,4.8
160,311,3.1
160,312,4.8
160,313,3.9
160,314,3.1
160,315,4.2
160,316,4.8
160,317,4.3
160,318,3.4
160,319,3.9
160,320,4.1
161,1,4.9
161,2,3.5
161,3,4.1
161,4,3.1
161,5,3.6
161,6,3.2
161,7,4.6
161,8,3.7
161,9,3.4
161,10,4.7
161,11,3.9
161,12,4.4
161,13,4.8
161,14,4.9
161,15,3.9
161,16,4.8
161,17,4.2
161,18,4.6
161,19,4.6
161,20,4.6
162,21,3.8
162,22,4.7
162,23,4.3
162,24,3.6
162,25,3.6
162,26,4.3
162,27,3.4
162,28,4.6
162,29,3.5
162,30,4.8
162,31,4.5
162,32,3.7
162,33,3.3
162,34,3.4
162,35,4.6
162,36,4.0
162,37,3.9
162,38,3.8
162,39,3.3
162,40,4.6
163,41,3.2
163,42,4.6
163,43,3.4
163,44,3.9
163,45,3.2
163,46,4.6
163,47,4.4
163,48,4.3
163,49,4.1
163,50,4.2
163,51,4.7
163,52,4.0
163,53,3.7
163,54,4.8
163,55,3.2
163,56,4.4
163,57,3.6
163,58,4.2
163,59,4.7
163,60,4.9
164,61,3.4
164,62,3.9
164,63,3.7
164,64,3.2
164,65,4.4
164,66,4.7
164,67,5.0
164,68,3.7
164,69,4.1
164,70,3.8
164,71,4.5
164,72,4.7
164,73,4.1
164,74,3.9
164,75,4.7
164,76,5.0
164,77,4.0
164,78,4.5
164,79,4.0
164,80,3.3
165,81,3.0
165,82,4.6
165,83,4.0
165,84,4.4
165,85,4.0
165,86,4.7
165,87,4.4
165,88,4.0
165,89,4.3
165,90,3.7
165,91,3.2
165,92,3.2
165,93,4.4
165,94,5.0
165,95,3.9
165,96,4.7
165,97,4.4
165,98,3.5
165,99,4.4
165,100,3.7
166,101,3.7
166,102,3.7
166,103,3.2
166,104,3.7
166,105,4.5
166,106,4.5
166,107,4.2
166,108,3.8
166,109,4.9
166,110,4.0
166,111,3.6
166,112,4.1
166,113,3.3
166,114,4.0
166,115,3.1
166,116,3.4
166,117,3.5
166,118,3.5
166,119,4.5
166,120,5.0
167,121,4.1
167,122,5.0
167,123,3.6
167,124,4.8
167,125,4.2
167,126,5.0
167,127,4.6
167,128,3.3
167,129,4.7
167,130,4.0
167,131,3.2
167,132,4.2
167,133,5.0
167,134,3.7
167,135,4.3
167,136,4.9
167,137,3.2
167,138,3.1
167,139,3.5
167,140,3.4
168,141,3.4
168,142,3.1
168,143,4.9
168,144,3.7
168,145,4.9
168,146,3.8
168,147,3.1
168,148,4.8
168,149,3.1
168,150,4.1
168,151,3.4
168,152,3.2
168,153,3.8
168,154,4.3
168,155,3.1
168,156,3.5
168,157,3.1
168,158,4.2
168,159,3.3
168,160,4.7
169,161,4.8
169,162,4.0
169,163,3.9
169,164,4.0
169,165,4.1
169,166,3.7
169,167,3.3
169,168,3.1
169,169,4.2
169,170,4.0
169,171,3.8
169,172,4.0
169,173,3.6
169,174,5.0
169,175,3.7
169,176,4.5
169,177,3.5
169,178,4.1
169,179,3.7
169,180,3.3
170,181,3.9
170,182,5.0
170,183,3.9
170,184,3.4
170,185,4.2
170,186,3.1
170,187,5.0
170,188,4.0
170,189,4.9
170,190,4.1
170,191,4.2
170,192,4.8
170,193,3.9
170,194,3.3
170,195,3.7
170,196,4.0
170,197,3.6
170,198,4.6
170,199,4.8
170,200,3.9
171,201,3.5
171,202,4.2
171,203,3.6
171,204,4.5
171,205,3.1
171,206,4.1
171,207,4.6
171,208,3.9
171,209,4.0
171,210,4.7
171,211,3.9
171,212,4.6
171,213,3.1
171,214,3.4
171,215,3.4
171,216,4.8
171,217,4.6
171,218,3.3
171,219,3.2
171,220,3.7
172,221,4.1
172,222,3.7
172,223,3.6
172,224,4.5
172,225,3.7
172,226,4.0
172,227,3.3
172,228,3.1
172,229,3.9
172,230,3.3
172,231,3.0
172,232,3.8
172,233,3.7
172,234,3.2
172,235,4.2
172,236,3.6
172,237,3.4
172,238,3.5
172,239,3.5
172,240,3.7
173,241,3.5
173,242,3.0
173,243,3.9
173,244,3.5
173,245,3.2
173,246,3.8
173,247,3.1
173,248,4.4
173,249,4.9
173,250,4.1
173,251,3.5
173,252,3.2
173,253,4.2
173,254,3.3
173,255,4.3
173,256,4.0
173,257,4.8
173,258,3.5
173,259,3.9
173,260,3.7
174,261,3.1
174,262,4.5
174,263,3.1
174,264,4.4
174,265,3.8
174,266,4.3
174,267,3.8
174,268,3.9
174,269,3.1
174,270,3.1
174,271,4.1
174,272,4.6
174,273,4.8
174,274,4.5
174,275,4.3
174,276,4.8
174,277,4.6
174,278,3.1
174,279,3.7
174,280,4.4
175,281,3.7
175,282,3.5
175,283,3.5
175,284,3.6
175,285,3.2
175,286,3.2
175,287,4.6
175,288,4.1
175,289,4.8
175,290,4.6
175,291,3.3
175,292,4.3
